8.733334	301.1883	15.77482	49.20925	1.983865	17.98850	100.0311
8.770832	301.1962	15.77484	49.17519	1.981568	17.96775	99.99214
8.808334	301.2052	15.77478	49.14134	1.979279	17.94709	99.93989
8.841668	301.2125	15.77469	49.11171	1.977280	17.92906	100.0018
8.875000	301.2160	15.77465	49.08162	1.975280	17.91102	100.0780
8.908332	301.2228	15.77461	49.05271	1.973330	17.89341	99.93345
8.941666	301.2282	15.77462	49.02553	1.971506	17.87694	100.0204
8.975000	301.2327	15.77460	48.99809	1.969671	17.86038	100.0071
9.008332	301.2351	15.77462	48.96972	1.967791	17.84339	99.95495
9.045832	301.2444	15.77461	48.93602	1.965510	17.82276	100.0784
9.083332	301.2490	15.77463	48.90292	1.963302	17.80283	99.93952
9.116668	301.2556	15.77468	48.87481	1.961409	17.78574	100.0007
9.150000	301.2662	15.77470	48.84670	1.959484	17.76836	99.97832
9.183334	301.2711	15.77467	48.81822	1.957580	17.75121	100.0250
9.216668	301.2760	15.77458	48.79094	1.955754	17.73474	100.0391
9.250000	301.2816	15.77455	48.76416	1.953954	17.71848	99.94019
9.283332	301.2852	15.77460	48.73672	1.952127	17.70198	99.99641
9.316666	301.2930	15.77455	48.71162	1.950423	17.68660	100.0418
9.354168	301.2994	15.77453	48.68274	1.948478	17.66905	100.0090
9.391666	301.3056	15.77458	48.65408	1.946552	17.65167	99.94757
9.425000	301.3123	15.77460	48.62859	1.944830	17.63613	100.0333
9.458332	301.3168	15.77459	48.60152	1.943021	17.61981	99.99653
9.491668	301.3226	15.77456	48.57367	1.941151	17.60292	100.0168
9.525000	301.3293	15.77454	48.54970	1.939528	17.58827	99.94594
9.558334	301.3363	15.77454	48.52606	1.937926	17.57383	100.0280
9.591668	301.3420	15.77449	48.50144	1.936269	17.55888	100.0411
9.629166	301.3476	15.77450	48.47305	1.934366	17.54170	99.99738
9.666666	301.3520	15.77450	48.44584	1.932549	17.52531	99.94258
9.700000	301.3554	15.77449	48.42183	1.930948	17.51084	99.99759
9.733334	301.3615	15.77449	48.39783	1.929329	17.49621	100.0514
9.766666	301.3702	15.77452	48.37554	1.927801	17.48243	99.96829
9.800000	301.3734	15.77448	48.35268	1.926279	17.46871	99.99549
9.833332	301.3818	15.77444	48.33000	1.924729	17.45474	99.99222
9.866668	301.3887	15.77447	48.30652	1.923138	17.44039	100.0196
9.900000	301.3954	15.77457	48.28311	1.921555	17.42612	100.0318
9.937500	301.4016	15.77461	48.25650	1.919764	17.40997	99.99554
9.975000	301.4081	15.77460	48.23065	1.918021	17.39424	99.96059
10.00833	301.4156	15.77460	48.20878	1.916531	17.38082	100.0003
10.04167	301.4222	15.77458	48.18860	1.915159	17.36846	100.0388
10.07500	301.4281	15.77454	48.16661	1.913675	17.35509	99.96718
10.10833	301.4354	15.77450	48.14483	1.912193	17.34173	99.96936
10.14167	301.4402	15.77449	48.12332	1.910748	17.32870	100.0389
10.17500	301.4476	15.77453	48.10339	1.909386	17.31644	100.0054
