14.9848502,5837,5972.89032,-135.890319
15.0020063,5766,5967.43614,-201.43614
15.0191624,5841,5962.0497,-121.049701
15.0363185,6022,5956.73097,65.2690333
15.0534746,5817,5951.4799,-134.479899
15.0706307,5796,5946.29646,-150.296455
15.0877868,5854,5941.18059,-87.1805901
15.1049429,5852,5936.13225,-84.132253
15.122099,6000,5931.15144,68.8485644
15.1392551,5893,5926.23845,-33.2384534
15.1564112,5873,5921.39406,-48.3940637
15.1735673,5823,5916.61894,-93.6189429
15.1907234,5956,5911.91461,44.0853867
15.2078795,5836,5907.28685,-71.2868482
15.2250356,6029,5902.71751,126.282494
15.2421917,5909,5898.20947,10.79053
15.2593478,5789,5893.76743,-104.767427
15.2765039,5848,5889.39228,-41.3922798
15.29366,5855,5885.08394,-30.0839436
15.3108161,5866,5880.84233,-14.84233
15.3279722,5934,5876.66735,57.332652
15.3451283,5884,5872.5589,11.4410965
15.3622844,5708,5868.5169,-160.5169
15.3794405,5751,5864.54124,-113.541239
15.3965966,5767,5860.63182,-93.6318183
15.4137527,5749,5856.78853,-107.788535
15.4309088,5754,5853.01129,-99.011286
15.4480649,5850,5849.30018,0.69981784
15.465221,5822,5845.65578,-23.6557803
15.4823771,5822,5842.07877,-20.0787703
15.4995332,5787,5838.5701,-51.5700968
15.5166893,5757,5835.13443,-78.1344332
15.5338454,5687,5831.76437,-144.764374
15.5510015,5891,5828.45085,62.5491543
15.5681576,5808,5825.19988,-17.1998758
15.5853137,5935,5822.01407,112.985928
15.6024698,5928,5818.89335,109.106646
15.6196259,5842,5815.83763,26.1623671
15.636782,5662,5812.84682,-150.846824
15.6539381,5767,5809.92085,-42.920853
15.6710942,5756,5807.05965,-51.0596525
15.6882503,5844,5804.26317,39.7368314
15.7054064,5795,5801.53136,-6.53136176
15.7225625,5769,5798.86421,-29.8642108
15.7397186,5712,5796.26172,-84.2617171
15.7568747,5776,5793.72391,-17.7239103
15.7740308,5849,5791.25086,57.7491446
15.7911869,5623,5788.84266,-165.842661
15.808343,5750,5786.49949,-36.4994907
15.8254991,5810,5784.22158,25.7784219
15.8426552,5789,5782.00925,6.99075483
15.8598113,5855,5779.86293,75.1370722
